evaluations raw_y
21151 0.1055576715
21159 0.1055576707
21246 0.1055576702
21252 0.1055576701
21318 0.1055576669
21424 0.1055576623
21518 0.1055576611
21628 0.1055576602
21653 0.1055576577
21722 0.1055576574
21749 0.1055576562
21782 0.1055576554
21850 0.1055576548
21868 0.1055576529
21871 0.1055576523
21942 0.1055576472
21999 0.1055576462
22062 0.1055576434
22065 0.1055576417
22102 0.1055576392
22244 0.1055576385
22309 0.1055576380
22382 0.1055576374
22504 0.1055576366
22533 0.1055576360
22607 0.1055576357
22695 0.1055576356
22832 0.1055576354
22842 0.1055576352
23242 0.1055576350
23333 0.1055576347
23495 0.1055576345
23621 0.1055576344
23783 0.1055576343
23948 0.1055576341
23964 0.1055576340
24121 0.1055576339
24268 0.1055576335
24366 0.1055576334
24488 0.1055576333
24526 0.1055576331
24591 0.1055576326
24662 0.1055576321
24696 0.1055576319
24717 0.1055576317
24745 0.1055576313
24901 0.1055576310
24925 0.1055576307
24939 0.1055576301
24995 0.1055576300
25008 0.1055576287
25086 0.1055576283
25087 0.1055576281
25149 0.1055576271
25151 0.1055576267
25177 0.1055576258
25192 0.1055576233
25197 0.1055576165
25276 0.1055576125
25436 0.1055576123
25717 0.1055576121
25829 0.1055576117
26059 0.1055576114
26111 0.1055576112
26113 0.1055576108
26211 0.1055576106
26215 0.1055576100
26378 0.1055576095
26538 0.1055576088
26556 0.1055576081
26674 0.1055576079
26746 0.1055576076
26853 0.1055576070
27123 0.1055576068
27153 0.1055576067
27250 0.1055576065
27308 0.1055576061
27429 0.1055576059
27479 0.1055576057
27729 0.1055576054
27795 0.1055576053
27843 0.1055576050
27949 0.1055576049
27999 0.1055576046
28043 0.1055576045
28105 0.1055576041
28192 0.1055576036
28445 0.1055576034
28506 0.1055576032
28601 0.1055576029
28620 0.1055576024
28683 0.1055576023
28825 0.1055576020
28830 0.1055576018
28918 0.1055576000
29146 0.1055575993
29202 0.1055575992
29224 0.1055575960
29263 0.1055575957
29317 0.1055575952
29325 0.1055575946
29436 0.1055575944
29483 0.1055575937
29504 0.1055575932
29574 0.1055575925
29661 0.1055575916
29725 0.1055575914
29765 0.1055575912
29791 0.1055575910
29803 0.1055575903
29812 0.1055575899
29886 0.1055575889
29959 0.1055575867
30064 0.1055575866
30129 0.1055575841
30301 0.1055575839
30343 0.1055575832
30424 0.1055575818
30510 0.1055575816
30544 0.1055575812
30609 0.1055575793
30684 0.1055575773
30883 0.1055575750
30890 0.1055575734
31224 0.1055575723
31313 0.1055575717
31390 0.1055575716
31466 0.1055575714
31482 0.1055575707
31488 0.1055575702
31715 0.1055575694
31728 0.1055575692
31913 0.1055575685
31951 0.1055575681
32139 0.1055575678
32348 0.1055575676
32350 0.1055575674
32434 0.1055575672
32526 0.1055575671
32553 0.1055575669
32582 0.1055575664
32758 0.1055575661
32919 0.1055575659
33310 0.1055575658
33547 0.1055575657
33666 0.1055575656
33787 0.1055575654
33807 0.1055575653
33870 0.1055575652
33987 0.1055575650
34103 0.1055575649
34348 0.1055575648
34520 0.1055575646
34673 0.1055575645
34986 0.1055575643
35222 0.1055575641
35429 0.1055575640
35899 0.1055575637
36304 0.1055575635
36599 0.1055575634
36932 0.1055575632
37232 0.1055575631
37464 0.1055575629
37704 0.1055575628
38061 0.1055575627
39148 0.1055575626
50010 0.1055575626
evaluations raw_y
1 13.0995318107
23 10.1578001849
26 10.0606266471
30 8.1549708667
41 7.2766868006
50 5.4103443513
166 5.2647790933
226 5.1234759558
380 2.3695879971
1973 1.8774108856
2033 1.5606390312
2067 1.3046536360
2215 1.0256813019
2269 0.9816113686
2318 0.9710167686
2376 0.8130083164
2443 0.7269553356
2504 0.5608296697
2609 0.5439940489
2694 0.4765244805
2759 0.4396674117
2903 0.3912483875
2907 0.3857819887
2919 0.3024909207
3147 0.2952081506
3222 0.2686593363
3324 0.1902026946
3690 0.1801756740
3716 0.1794993755
3869 0.1787779605
3874 0.1735095825
3991 0.1644879692
4122 0.1623664049
4153 0.1583475600
4205 0.1550800471
4368 0.1523767210
4375 0.1477570872
4786 0.1474228201
4867 0.1473553046
4917 0.1466390120
5028 0.1466035775
5040 0.1458531138
5123 0.1455359193
5148 0.1453912099
5244 0.1451161331
5274 0.1450269815
5283 0.1448691464
5330 0.1442175283
5469 0.1440167245
5572 0.1440110067
5685 0.1438578237
5800 0.1437832984
6190 0.1437720035
6195 0.1437321744
6453 0.1436920199
6596 0.1436885978
6661 0.1436822635
6703 0.1436670135
6748 0.1436630139
6853 0.1436469959
6886 0.1436467067
6912 0.1436449139
7115 0.1436429208
7183 0.1436422798
7234 0.1436361083
7339 0.1436353467
7462 0.1436352448
7470 0.1436334015
7514 0.1436330678
7554 0.1436314170
7659 0.1436308640
7718 0.1436306225
7762 0.1436299130
7764 0.1436298335
7783 0.1436297156
7811 0.1436296735
7829 0.1436279944
7900 0.1436267059
7951 0.1436261151
8118 0.1436256767
8270 0.1436256696
8296 0.1436255647
8316 0.1436255087
8345 0.1436254931
8403 0.1436254569
8410 0.1436253635
8434 0.1436253581
8453 0.1436251629
8585 0.1436251091
8599 0.1436250621
8645 0.1436250395
8685 0.1436250258
8693 0.1436249751
8860 0.1436249744
8867 0.1436249083
8966 0.1436248970
8984 0.1436248879
8989 0.1436248661
9036 0.1436248327
9159 0.1436248164
9183 0.1436248079
9226 0.1436248031
9308 0.1436247987
9311 0.1436247768
9366 0.1436247725
9388 0.1436247570
9546 0.1436247521
9642 0.1436247474
9766 0.1436247437
9782 0.1436247427
10031 0.1436247419
10044 0.1436247380
10269 0.1436247377
10368 0.1436247372
10454 0.1436247358
10583 0.1436247352
10773 0.1436247351
10880 0.1436247341
11005 0.1436247337
11077 0.1436247336
11163 0.1436247333
11242 0.1436247332
11391 0.1436247329
14382 0.1436247328
50010 0.1436247328
evaluations raw_y
1 10.8939653908
6 10.6647254336
8 7.6282077322
24 6.8184639181
46 6.6154143801
61 5.1170398638
181 2.8870728305
1330 2.5511178045
1642 2.2133989108
3948 1.6389887400
5764 1.5171361897
5770 0.9930858203
5904 0.8029457053
6153 0.7605564357
6221 0.6606164339
6271 0.6189842478
6285 0.5681277146
6361 0.4942071364
6439 0.4775812168
6594 0.4255912931
6830 0.4211847711
6960 0.4197451611
7008 0.4109992502
7075 0.3642208939
7097 0.3490837415
7384 0.3467977704
7482 0.3442563407
7499 0.3413725617
7548 0.3404670938
7577 0.3298229723
7629 0.3292045283
7705 0.3283056755
7707 0.3262035538
7805 0.3258899033
7830 0.3243058439
7896 0.3175042105
8000 0.3174764543
8034 0.3168755959
8064 0.3150710930
8317 0.3150526507
8343 0.3150436653
8364 0.3142550186
8424 0.3135360916
8630 0.3135317626
8768 0.3134012146
8922 0.3126415968
9120 0.3125678374
9151 0.3123974624
9206 0.3118607895
9487 0.3118376834
9564 0.3118143091
9581 0.3117130959
9657 0.3116582621
9862 0.3114915620
9975 0.3113826310
10109 0.3111990179
10135 0.3110908801
10205 0.3108703298
10390 0.3108422367
10425 0.3106928850
10440 0.3102356526
10597 0.3100884843
10619 0.3099006380
10661 0.3096936316
10787 0.3096902753
10864 0.3096319413
10877 0.3096039404
10944 0.3095744687
11091 0.3095710202
11147 0.3095510835
11181 0.3095391492
11286 0.3095291123
11424 0.3095086541
11470 0.3094962574
11563 0.3094803874
11603 0.3094795149
11630 0.3094757949
11633 0.3094745457
11712 0.3094618674
11740 0.3094519154
11784 0.3094288642
11957 0.3094269527
12082 0.3094251504
12115 0.3094194384
12194 0.3094167897
12218 0.3094158108
12284 0.3094133111
12421 0.3094124822
12488 0.3094093537
12685 0.3094089525
13085 0.3094087678
13092 0.3094084681
13227 0.3094074266
13398 0.3094068258
13412 0.3094067558
13475 0.3094064287
13574 0.3094063992
13664 0.3094061656
13790 0.3094061141
13809 0.3094060380
14043 0.3094060104
14080 0.3094059745
14124 0.3094058488
14363 0.3094058114
14561 0.3094058073
14744 0.3094058065
14838 0.3094057983
14861 0.3094057956
14995 0.3094057808
15107 0.3094057763
15192 0.3094057749
15318 0.3094057739
15416 0.3094057702
15566 0.3094057699
15589 0.3094057661
15864 0.3094057657
15875 0.3094057654
15997 0.3094057652
16036 0.3094057649
16056 0.3094057643
16195 0.3094057640
16376 0.3094057636
16544 0.3094057635
16629 0.3094057633
17560 0.3094057632
50010 0.3094057632
evaluations raw_y
1 10.6210571813
6 9.8443389129
25 7.9520143326
28 2.6022635953
1007 2.2749960402
1450 1.6882257440
4127 1.6158534993
39204 1.5754736149
43946 1.0530134495
50010 9.1654866555
evaluations raw_y
1 17.7713741488
3 17.0516717908
6 11.1767367419
24 4.0466118599
317 2.6906970850
1954 2.6694954069
4615 2.3648061947
5948 1.7486679268
6045 1.5216756201
6109 1.5206130340
6126 1.2491198801
6131 0.8665157331
6186 0.6865379864
6378 0.6099331423
6439 0.5766166198
6480 0.5673996479
6540 0.5501458419
6554 0.5403555844
6604 0.5068311842
6614 0.4806482710
6663 0.3562550913
6761 0.3529296361
6830 0.3436364736
6939 0.3405189542
6961 0.3396106031
6997 0.3205677299
7016 0.3033311425
7084 0.2887153382
7178 0.2769343957
7221 0.2492883814
7249 0.2420820759
7382 0.2419329500
7385 0.2366012122
7403 0.2276382145
7436 0.2275998506
7502 0.2210322968
7566 0.2209826698
7570 0.2165292402
7651 0.2141529585
7677 0.2140850246
7688 0.2001590771
8133 0.1985023912
8198 0.1984486940
8377 0.1977816532
8432 0.1972999864
8477 0.1965206395
8586 0.1960194432
8615 0.1938334682
8683 0.1931393170
8803 0.1930733391
8851 0.1921068960
8907 0.1919055493
8918 0.1917185822
9000 0.1908867842
9174 0.1906874893
9311 0.1906189341
9314 0.1901620160
9506 0.1901340700
9517 0.1899906153
9547 0.1898706927
9562 0.1897342379
9576 0.1897161399
9711 0.1896957088
9755 0.1896868040
9756 0.1895545754
9782 0.1894770859
9882 0.1893786321
9890 0.1893654616
9896 0.1893561934
9942 0.1893439514
9949 0.1893212281
9985 0.1892962315
9987 0.1892788747
10049 0.1891915447
10379 0.1891700941
10553 0.1891432114
10588 0.1891323744
10646 0.1891266294
10779 0.1891232181
10800 0.1891072637
10944 0.1891066765
11045 0.1891057328
11270 0.1891029167
11288 0.1890992093
11381 0.1890976020
11497 0.1890949570
11518 0.1890919697
11757 0.1890916890
11835 0.1890910989
11861 0.1890906241
11912 0.1890898176
11955 0.1890896394
12064 0.1890895717
12131 0.1890890754
12167 0.1890888889
12262 0.1890887232
12321 0.1890885695
12379 0.1890882025
12650 0.1890880778
12670 0.1890877404
12753 0.1890874700
13224 0.1890873042
13327 0.1890872180
13395 0.1890871628
13553 0.1890871598
13627 0.1890871571
13632 0.1890871328
13732 0.1890871169
13822 0.1890871042
13841 0.1890870912
13895 0.1890870833
14086 0.1890870762
14189 0.1890870750
14197 0.1890870744
14271 0.1890870709
14272 0.1890870669
14294 0.1890870657
14389 0.1890870636
14584 0.1890870634
14622 0.1890870632
14629 0.1890870621
14688 0.1890870616
14846 0.1890870610
14906 0.1890870606
14985 0.1890870601
14990 0.1890870596
15008 0.1890870592
15159 0.1890870589
15359 0.1890870588
15394 0.1890870587
15468 0.1890870585
15601 0.1890870583
15748 0.1890870582
16052 0.1890870581
50010 0.1890870581
evaluations raw_y
1 18.0852305704
3 8.9690648952
10 4.5988086671
86 4.3681210540
372 3.4745660923
381 3.3984415159
386 3.0615088543
1426 2.9827455872
1864 2.5477918878
2127 2.2727359308
4024 2.0996950243
7843 1.9247967974
16381 1.7248315357
19445 1.6322653670
20606 1.6121063132
29368 1.4449489374
34215 1.3813583117
37391 1.2263776429
38152 1.0709312831
38299 1.0638708024
38457 0.8812296087
38623 0.7856597006
38859 0.7507119319
38916 0.7061518468
38924 0.6735098929
38947 0.6716103472
39012 0.6549016176
39068 0.6503578017
39076 0.5852863766
39326 0.5419012733
39383 0.5339678640
39483 0.5336416055
39507 0.5296661515
39512 0.5273091333
39553 0.5165402044
39641 0.5161246152
39646 0.5121596077
39648 0.5090512939
39729 0.5067992902
39744 0.5051504039
39805 0.5036261461
39840 0.4871011623
39866 0.4846908067
39913 0.4752446725
39960 0.4715313705
39972 0.4679238849
40124 0.4651945714
40200 0.4646820465
40201 0.4646179025
40220 0.4641165715
40238 0.4635284068
40350 0.4630845752
40382 0.4609930099
40526 0.4599753135
40600 0.4598599350
40662 0.4580897449
40755 0.4580282307
40783 0.4575922568
40786 0.4575755735
40821 0.4567359959
40872 0.4561645696
40886 0.4559773565
40939 0.4558442858
40943 0.4549096247
41063 0.4540811764
41166 0.4539253689
41313 0.4535401221
41356 0.4532590329
41626 0.4531002798
41712 0.4530970624
41726 0.4530032023
41767 0.4529397296
41832 0.4529316331
41880 0.4528109533
41941 0.4527896101
42059 0.4527691402
42079 0.4527391004
42168 0.4527375995
42277 0.4527317410
42444 0.4527228371
42558 0.4526967799
42626 0.4526951449
42744 0.4526855426
42746 0.4526638910
42881 0.4526614204
42885 0.4526240369
43104 0.4526238131
43122 0.4526229437
43155 0.4526124776
43255 0.4526111104
43360 0.4526068085
43440 0.4526057968
43623 0.4526022902
43825 0.4526017788
43832 0.4526015940
43964 0.4526013334
43987 0.4526002678
44140 0.4526000049
44167 0.4525997734
44303 0.4525995184
44426 0.4525991292
44459 0.4525989946
44511 0.4525984684
44679 0.4525984473
44765 0.4525983596
44984 0.4525983556
45068 0.4525982800
45166 0.4525982776
45183 0.4525982479
45342 0.4525982437
45467 0.4525982271
45525 0.4525982109
46115 0.4525982107
46136 0.4525982075
46624 0.4525982074
46692 0.4525982064
46709 0.4525982060
46752 0.4525982051
46768 0.4525982030
46802 0.4525982016
46810 0.4525982006
46822 0.4525981973
46970 0.4525981962
47009 0.4525981958
47183 0.4525981956
47249 0.4525981954
47420 0.4525981952
47474 0.4525981945
47555 0.4525981937
47723 0.4525981934
47869 0.4525981931
47952 0.4525981928
48045 0.4525981927
48115 0.4525981925
48207 0.4525981923
48279 0.4525981920
48442 0.4525981919
48458 0.4525981918
48730 0.4525981916
48917 0.4525981915
49332 0.4525981914
50010 0.4525981914
evaluations raw_y
1 8.7833813092
2 6.5930641601
4 6.5053287748
23 3.9224767202
221 3.8618916479
268 2.9106116710
451 2.7488136874
465 2.4113015039
2435 2.2144124990
2557 1.7159905242
2612 1.1173371656
2677 0.9525290877
2741 0.8129207966
2871 0.7988370146
2914 0.7217115430
3047 0.5495964603
3265 0.5077236942
3424 0.4980750203
3476 0.4978029561
3515 0.4760583126
3553 0.4184514759
3662 0.3947032462
3866 0.3933821029
3961 0.3737502147
3999 0.3645586598
4104 0.3615961233
4123 0.3562310122
4135 0.3549501216
4208 0.3510663129
4344 0.3467479613
4372 0.3438544463
4464 0.3429024892
4537 0.3400653315
4552 0.3398988024
4828 0.3374646421
4861 0.3359460814
5037 0.3359281824
5091 0.3342114041
5169 0.3340245221
5200 0.3332625141
5428 0.3330698467
5472 0.3326284638
5479 0.3323856614
5499 0.3318833260
5547 0.3318492710
5648 0.3315182964
5763 0.3314703119
5824 0.3310058848
5967 0.3309382445
6045 0.3302720541
6237 0.3301610017
6284 0.3299063024
6371 0.3297476351
6429 0.3288743121
6930 0.3284551593
6942 0.3276469023
7071 0.3267186648
7229 0.3262070305
7238 0.3255072293
7240 0.3242795463
7289 0.3238927654
7308 0.3212397983
7410 0.3189912892
7477 0.3186582442
7551 0.3167883919
7591 0.3165130452
7598 0.3159735654
7625 0.3118073844
7711 0.3115153719
7715 0.3112648736
7729 0.3105277517
7738 0.3088686792
7741 0.3078245042
7748 0.3050603355
7874 0.3035030207
7885 0.3031819962
7970 0.3030768865
7976 0.3030655196
8029 0.3017295318
8071 0.3016592476
8181 0.3015065896
8193 0.3003317525
8296 0.2983609826
8330 0.2967512629
8408 0.2963763033
8476 0.2949663914
8489 0.2949167051
8507 0.2938133422
8512 0.2934895346
8597 0.2929636214
8601 0.2925817163
8610 0.2923171561
8622 0.2921495247
8671 0.2921348457
8678 0.2900577352
8682 0.2890943405
8690 0.2830597342
8752 0.2818002594
8762 0.2811971721
8852 0.2798435297
8858 0.2796435683
8889 0.2769713214
8924 0.2755455592
8956 0.2753499258
8996 0.2747532758
9022 0.2745242204
9076 0.2740575762
9112 0.2734112366
9210 0.2730716654
9248 0.2727915451
9263 0.2720998664
9413 0.2720240985
9801 0.2719666742
10090 0.2717359275
10408 0.2714749743
10941 0.2713585593
11085 0.2713136366
11156 0.2712260929
11221 0.2712231078
11306 0.2712224332
11312 0.2712134778
11314 0.2711374267
11415 0.2710879100
11465 0.2710415598
11514 0.2709401512
11608 0.2709028239
11652 0.2708294965
11706 0.2707565737
11818 0.2706940138
11886 0.2706482596
11952 0.2705716624
12003 0.2705583132
12038 0.2704150177
12281 0.2703247351
12344 0.2702744510
12370 0.2701812471
12424 0.2699858494
12501 0.2694878721
12664 0.2688863707
12852 0.2688679161
12884 0.2687620310
12932 0.2684711311
12965 0.2683985179
12983 0.2683065858
13065 0.2675892292
13067 0.2675639651
13080 0.2671270690
13170 0.2669276181
13206 0.2661980919
13234 0.2660328453
13302 0.2655184898
13303 0.2653546110
13304 0.2647505136
13395 0.2646883788
13396 0.2645069801
13400 0.2643443042
13427 0.2641843676
13464 0.2637377688
13475 0.2633111559
13528 0.2631067102
13569 0.2625468446
13587 0.2614233361
13656 0.2613159937
13741 0.2605467329
14027 0.2603773578
14064 0.2600256600
14083 0.2597309656
14125 0.2596018899
14190 0.2595659751
14208 0.2592769154
14216 0.2592174627
14223 0.2585902339
14345 0.2573933442
14527 0.2572991615
14586 0.2570768228
14666 0.2570493158
14768 0.2569142730
14787 0.2568249714
14806 0.2567083722
14821 0.2565499219
16703 0.2565493753
16808 0.2565491456
16984 0.2565491386
17004 0.2565491107
17007 0.2565490387
17024 0.2565489422
17207 0.2565488625
17348 0.2565488567
17394 0.2565488520
17587 0.2565488490
17603 0.2565488488
17789 0.2565488433
17998 0.2565488423
18110 0.2565488422
18185 0.2565488420
18665 0.2565488418
18765 0.2565488416
19234 0.2565488415
50010 0.2565488414
evaluations raw_y
1 11.1163087617
2 5.6611930908
85 3.9731213171
104 3.1700712843
243 2.8723248428
1185 1.6824343768
9659 1.5951739819
26785 0.9642156952
50010 27.0944612415
evaluations raw_y
1 11.8913204704
2 4.8906740377
130 4.4962457726
155 3.8045842104
325 3.5953817476
724 2.4348349438
2915 2.3505898995
5783 2.3343265657
5834 2.2371274530
6590 1.5010134793
8101 1.4343750254
8272 1.3531791969
8317 1.2956011379
8350 0.9818020092
8586 0.9048313271
8627 0.8216576685
8765 0.7987175527
9068 0.7977218615
9147 0.7588193721
9517 0.7511319734
9519 0.7462915325
9682 0.7426526108
9729 0.7380008348
9879 0.7355520701
10031 0.7347591737
10038 0.7345381204
10155 0.7345041641
10193 0.7344251851
10198 0.7325303437
10289 0.7318654395
10401 0.7311363415
10504 0.7291116367
10662 0.7289778357
10679 0.7282501948
10726 0.7279256062
10773 0.7277622084
10964 0.7271123179
11035 0.7270316632
11221 0.7269701818
11322 0.7264148997
11818 0.7264008090
11990 0.7263556227
11995 0.7263411491
12124 0.7263372365
12139 0.7263333028
12190 0.7263235467
12266 0.7262940116
12427 0.7262850006
12459 0.7262739579
12570 0.7262614851
12641 0.7262592283
12672 0.7262591419
12807 0.7262564839
12826 0.7262560824
12947 0.7262541681
13047 0.7262476793
13063 0.7262431635
13415 0.7262404248
13490 0.7262398782
13549 0.7262375196
13550 0.7262333838
13686 0.7262323222
13707 0.7262311033
13792 0.7262270077
14130 0.7262265619
14186 0.7262264722
14368 0.7262261930
14394 0.7262257583
14529 0.7262254787
14645 0.7262254282
14692 0.7262252995
14852 0.7262251689
15910 0.7262251661
16209 0.7262251634
16769 0.7262251589
16803 0.7262251574
16999 0.7262251570
17081 0.7262251567
17084 0.7262251553
17148 0.7262251551
17165 0.7262251545
17193 0.7262251538
17194 0.7262251534
17241 0.7262251518
17441 0.7262251515
17445 0.7262251509
17461 0.7262251490
17876 0.7262251489
17960 0.7262251485
17973 0.7262251484
18106 0.7262251476
18302 0.7262251474
18524 0.7262251472
18645 0.7262251470
18873 0.7262251468
19575 0.7262251467
50010 0.7262251466
evaluations raw_y
1 6.9401957811
58 5.7657963722
112 4.1300005719
122 3.4470087665
167 2.8484565635
210 2.2335015367
5657 1.4805282484
17961 1.2550744307
50010 18.8026666608
evaluations raw_y
1 6.8413652462
7 6.4955094536
104 4.3276988700
232 3.8848905491
1034 2.9930751040
1199 2.8834773028
1399 2.8544358113
1689 2.3659030594
2950 2.2428746924
7732 1.6012370332
9646 1.5975145967
11126 1.5695437099
12051 1.2049750004
12298 0.9614851483
12920 0.8527163361
13002 0.7564808183
13067 0.6292337917
13103 0.6057943592
13262 0.5749243245
13275 0.5106949835
13480 0.5080786443
13622 0.5018741125
13626 0.4791185413
13916 0.4748929341
13930 0.4702643602
14054 0.4683905854
14205 0.4486745832
14446 0.4466257175
14586 0.4446434308
14663 0.4382117764
14826 0.4357309040
14912 0.4354838082
15009 0.4347937603
15146 0.4345161627
15227 0.4335300462
15312 0.4314738868
15445 0.4304418504
15469 0.4304397549
15588 0.4302397902
15631 0.4297992665
15732 0.4296266523
15882 0.4294837437
15925 0.4292922555
15986 0.4290925011
16236 0.4290832755
16285 0.4290591725
16319 0.4290211918
16382 0.4290071998
16504 0.4289872130
16595 0.4289253550
16907 0.4289162499
17207 0.4289105988
17238 0.4288981952
17249 0.4288455161
17496 0.4288327270
17553 0.4288083985
17767 0.4287997162
17783 0.4287985325
17966 0.4287961393
18056 0.4287959242
18089 0.4287950874
18115 0.4287920686
18234 0.4287914857
18285 0.4287908217
18300 0.4287888572
18470 0.4287873613
18512 0.4287866334
18593 0.4287861655
18632 0.4287854403
18841 0.4287851096
18938 0.4287848048
18968 0.4287844344
19246 0.4287843869
19263 0.4287842573
19270 0.4287839039
19417 0.4287837960
19429 0.4287836328
19497 0.4287832864
19630 0.4287832187
19719 0.4287830982
19724 0.4287829695
19958 0.4287828809
19967 0.4287825794
20033 0.4287825241
20067 0.4287824624
20236 0.4287824345
20290 0.4287824239
20410 0.4287824044
20462 0.4287823755
20535 0.4287823355
20587 0.4287823312
20644 0.4287822696
20823 0.4287822690
20867 0.4287822450
20916 0.4287822436
20922 0.4287822344
20988 0.4287822076
21123 0.4287821899
21125 0.4287821859
21257 0.4287821828
21276 0.4287821762
21361 0.4287821692
21386 0.4287821367
21465 0.4287821235
21624 0.4287821182
21706 0.4287821121
21713 0.4287821119
21748 0.4287821097
21768 0.4287820997
21781 0.4287820929
21870 0.4287820924
21890 0.4287820909
21926 0.4287820837
21962 0.4287820762
22238 0.4287820684
22263 0.4287820677
22300 0.4287820641
22326 0.4287820617
22341 0.4287820601
22402 0.4287820573
22461 0.4287820570
22516 0.4287820509
22683 0.4287820498
22756 0.4287820486
22824 0.4287820478
22825 0.4287820456
